time,read_ops,read_ops_per_sec,avg_read_latency,write_ops,write_ops_per_sec,avg_write_latency,read_errors,write_errors,memtable_size
8.949721875,2409720,269250.82518276584,492,2410367,269323.1179320866, 248, 0, 0, 36584
9.050769042,2420583,267445.00812774134,495,2421157,267508.4281528615, 250, 0, 0, 491832
9.153066834,2473876,270278.3717049389,489,2474321,270326.98928941303, 249, 0, 0, 2712752
9.253979375,2509334,271162.6964264765,485,2510206,271256.92615886126, 247, 0, 0, 13190
9.355640791999999,2513032,268611.4244733393,493,2513819,268695.54484707926, 249, 0, 0, 168182
9.457558084,2533184,267847.5751880986,494,2534406,267976.7840165453, 250, 0, 0, 1028524
9.560235334,2607863,272782.30178345105,483,2609239,272926.23129479965, 247, 0, 0, 4155114
9.661026459,2609198,270074.61485309654,488,2610727,270232.8796095889, 247, 0, 0, 18666
9.7622735,2615897,267959.81489352864,494,2617293,268102.8143700338, 249, 0, 0, 296908
9.864273666999999,2645709,268211.23270849336,493,2647558,268398.676818665, 250, 0, 0, 1561752
9.965575292,2708042,271739.6558303982,484,2710907,272027.14550520905, 248, 0, 0, 9308
10.068412334,2708336,268993.3536843963,489,2711010,269258.93676853064, 248, 0, 0, 13614
