time,read_ops,read_ops_per_sec,avg_read_latency,write_ops,write_ops_per_sec,avg_write_latency,read_errors,write_errors,memtable_size
4.647700041,103700,22312.111170084867,8466,104378,22457.98977542062, 169, 0, 0, 374838
4.74873275,103917,21883.101338983543,8637,104658,22039.14296924795, 168, 0, 0, 387096
4.8497765,104106,21466.143852196077,8803,104843,21618.109618041162, 168, 0, 0, 395208
4.950823291,104294,21065.991224044275,8995,105014,21211.421581316143, 168, 0, 0, 402674
5.051490666,104535,20693.891548408137,9151,105246,20834.642080678845, 168, 0, 0, 412820
5.152695375,104772,20333.435682678988,9350,105482,20471.22764364854, 167, 0, 0, 423142
5.2538345,104980,19981.596298855628,9523,105640,20107.21883226432, 167, 0, 0, 430074
5.355173708,105189,19642.500082277445,9691,105816,19759.583119016912, 167, 0, 0, 437770
5.4554849579999996,105402,19320.372214652893,9854,106046,19438.418548747468, 166, 0, 0, 447848
5.557065708,105712,19022.98902959094,10040,106396,19146.07557129141, 166, 0, 0, 463178
5.657618041,105927,18722.897027045874,10218,106649,18850.512570330655, 165, 0, 0, 474256
5.758800166,106172,18436.47929074537,10355,106898,18562.547217930325, 165, 0, 0, 485182
5.859665916,106413,18160.250349671984,10524,107141,18284.489514572524, 165, 0, 0, 495832
5.960707125,106643,17890.99812549505,10716,107385,18015.48000062157, 164, 0, 0, 506520
6.061535291,106818,17622.268100723657,10870,107537,17740.88491403621, 164, 0, 0, 513180
6.162948958,107077,17374.312318619075,11046,107807,17492.76210701987, 164, 0, 0, 524980
6.263835291,107286,17127.845004824856,11200,108026,17245.98348797802, 163, 0, 0, 534560
6.364733333,107526,16894.030648934964,11376,108260,17009.353626599142, 163, 0, 0, 544812
6.465856083,107723,16660.284209421985,11524,108457,16773.803593487744, 163, 0, 0, 553426
6.566641791,107987,16444.783107859337,11693,108715,16555.64647199133, 162, 0, 0, 564712
6.667611166,108206,16228.60081460245,11864,108937,16338.235282150225, 162, 0, 0, 574444
6.768664041,108444,16021.477701230171,12007,109197,16132.725651407463, 161, 0, 0, 585832
6.86955725,108713,15825.328480958507,12165,109484,15937.562788344185, 161, 0, 0, 598380
6.970519416,108951,15630.255580368359,12335,109711,15739.286192671872, 161, 0, 0, 608322
7.071577458,109179,15439.129479729725,12491,109960,15549.571598852166, 160, 0, 0, 619248
7.172630083,109440,15258.001421178269,12614,110229,15368.002911687312, 160, 0, 0, 631028
7.273679625,109689,15080.262763154076,12768,110493,15190.798288699718, 160, 0, 0, 642570
7.374583833,109914,14904.434268975785,12937,110695,15010.33855017809, 159, 0, 0, 651416
7.476028333,110139,14732.287665876613,13120,110911,14835.551051943825, 159, 0, 0, 660866
7.576622541,110314,14559.785630477008,13234,111086,14661.677996874096, 159, 0, 0, 668528
7.677535375,110500,14392.639643161527,13393,111271,14493.062495332364, 158, 0, 0, 676632
7.779044708,110705,14231.18186814771,13555,111443,14326.052128919067, 158, 0, 0, 684142
7.880098541,111010,14087.387286138253,13754,111718,14177.233878324416, 158, 0, 0, 696188
7.980712041,111203,13933.969729606486,13881,111887,14019.676367872098, 158, 0, 0, 703584
8.08201775,111452,13790.120666339788,14032,112130,13874.010608303848, 157, 0, 0, 714214
8.182936708,111699,13650.233893511377,14187,112357,13730.645122814507, 157, 0, 0, 724134
8.283573458,111933,13512.646512707488,14329,112607,13594.012363257056, 157, 0, 0, 735074
8.384524583,112170,13378.218274585266,14487,112806,13454.072307059512, 156, 0, 0, 743788
8.485710125,112382,13243.676527307724,14613,113029,13319.922355938359, 156, 0, 0, 753556
8.586477375,112630,13117.136991233265,14769,113275,13192.255106827206, 156, 0, 0, 764328
8.687609833,112928,12998.742136305606,14951,113623,13078.741124906594, 155, 0, 0, 779528
8.789474541,113171,12875.741259855136,15090,113851,12953.106521774724, 155, 0, 0, 789514
8.890632833,113410,12756.122329003168,15232,114083,12831.819977600464, 155, 0, 0, 799670
8.991800958,113586,12632.174636710857,15353,114238,12704.68513856087, 154, 0, 0, 806458
9.092782458,113820,12517.620489189097,15490,114452,12587.126166127839, 154, 0, 0, 815824
9.193582791,114107,12411.59215009238,15655,114701,12476.202434624922, 154, 0, 0, 826732
9.294579291,114285,12295.876598810975,15786,114849,12356.557129079421, 154, 0, 0, 833206
9.395530208,114502,12186.858800422473,15931,115038,12243.90720409251, 153, 0, 0, 841486
9.496566833,114748,12083.103506549081,16067,115260,12137.017727235745, 153, 0, 0, 851210
9.597970708,114970,11978.573752488264,16215,115478,12031.501607287464, 153, 0, 0, 860736
9.698736166,115240,11881.96049749107,16396,115776,11937.22543003754, 152, 0, 0, 873798
9.799515541,115455,11781.704872751117,16522,116027,11840.07510519851, 152, 0, 0, 884766
9.900806833,115671,11682.987250540169,16653,116193,11735.710226435442, 152, 0, 0, 892030
10.001701583,115923,11590.32780952349,16783,116419,11639.919371107677, 151, 0, 0, 901928
